instrument_token,exchange_token,tradingsymbol,name,expiry,strike,lot_size,instrument_type
9915138,38731,NIFTY2110712550PE,NIFTY,2021-01-07,12550,75,PE
9915394,38732,NIFTY2110712600CE,NIFTY,2021-01-07,12600,75,CE
9915650,38733,NIFTY2110712600PE,NIFTY,2021-01-07,12600,75,PE
9917442,38740,NIFTY2110712650CE,NIFTY,2021-01-07,12650,75,CE
9917698,38741,NIFTY2110712650PE,NIFTY,2021-01-07,12650,75,PE
9918466,38744,NIFTY2110712700CE,NIFTY,2021-01-07,12700,75,CE
9918722,38745,NIFTY2110712700PE,NIFTY,2021-01-07,12700,75,PE
9918978,38746,NIFTY2110712750CE,NIFTY,2021-01-07,12750,75,CE
9919234,38747,NIFTY2110712750PE,NIFTY,2021-01-07,12750,75,PE
9919490,38748,NIFTY2110712800CE,NIFTY,2021-01-07,12800,75,CE
9919746,38749,NIFTY2110712800PE,NIFTY,2021-01-07,12800,75,PE
9921538,38756,NIFTY2110712850CE,NIFTY,2021-01-07,12850,75,CE
9921794,38757,NIFTY2110712850PE,NIFTY,2021-01-07,12850,75,PE
9922562,38760,NIFTY2110712900CE,NIFTY,2021-01-07,12900,75,CE
9922818,38761,NIFTY2110712900PE,NIFTY,2021-01-07,12900,75,PE
9923074,38762,NIFTY2110712950CE,NIFTY,2021-01-07,12950,75,CE
9923330,38763,NIFTY2110712950PE,NIFTY,2021-01-07,12950,75,PE
9925634,38772,NIFTY2110713000CE,NIFTY,2021-01-07,13000,75,CE
9925890,38773,NIFTY2110713000PE,NIFTY,2021-01-07,13000,75,PE
9926658,38776,NIFTY2110713050CE,NIFTY,2021-01-07,13050,75,CE
9926914,38777,NIFTY2110713050PE,NIFTY,2021-01-07,13050,75,PE
9927170,38778,NIFTY2110713100CE,NIFTY,2021-01-07,13100,75,CE
9927426,38779,NIFTY2110713100PE,NIFTY,2021-01-07,13100,75,PE
9929218,38786,NIFTY2110713150CE,NIFTY,2021-01-07,13150,75,CE
9929474,38787,NIFTY2110713150PE,NIFTY,2021-01-07,13150,75,PE
9929730,38788,NIFTY2110713200CE,NIFTY,2021-01-07,13200,75,CE
9929986,38789,NIFTY2110713200PE,NIFTY,2021-01-07,13200,75,PE
9930242,38790,NIFTY2110713250CE,NIFTY,2021-01-07,13250,75,CE
9930498,38791,NIFTY2110713250PE,NIFTY,2021-01-07,13250,75,PE
9930754,38792,NIFTY2110713300CE,NIFTY,2021-01-07,13300,75,CE
9931010,38793,NIFTY2110713300PE,NIFTY,2021-01-07,13300,75,PE
9932290,38798,NIFTY2110713350CE,NIFTY,2021-01-07,13350,75,CE
9932546,38799,NIFTY2110713350PE,NIFTY,2021-01-07,13350,75,PE
9932802,38800,NIFTY2110713400CE,NIFTY,2021-01-07,13400,75,CE
9933058,38801,NIFTY2110713400PE,NIFTY,2021-01-07,13400,75,PE
9934850,38808,NIFTY2110713450CE,NIFTY,2021-01-07,13450,75,CE
9935106,38809,NIFTY2110713450PE,NIFTY,2021-01-07,13450,75,PE
9936386,38814,NIFTY2110713500CE,NIFTY,2021-01-07,13500,75,CE
9936642,38815,NIFTY2110713500PE,NIFTY,2021-01-07,13500,75,PE
9936898,38816,NIFTY2110713550CE,NIFTY,2021-01-07,13550,75,CE
9937154,38817,NIFTY2110713550PE,NIFTY,2021-01-07,13550,75,PE
9937410,38818,NIFTY2110713600CE,NIFTY,2021-01-07,13600,75,CE
9937666,38819,NIFTY2110713600PE,NIFTY,2021-01-07,13600,75,PE
10238466,39994,NIFTY2110713650CE,NIFTY,2021-01-07,13650,75,CE
10238722,39995,NIFTY2110713650PE,NIFTY,2021-01-07,13650,75,PE
10239490,39998,NIFTY2110713700CE,NIFTY,2021-01-07,13700,75,CE
10240258,40001,NIFTY2110713700PE,NIFTY,2021-01-07,13700,75,PE
10242562,40010,NIFTY2110713750CE,NIFTY,2021-01-07,13750,75,CE
10242818,40011,NIFTY2110713750PE,NIFTY,2021-01-07,13750,75,PE
10594818,41386,NIFTY2110713800CE,NIFTY,2021-01-07,13800,75,CE
10595074,41387,NIFTY2110713800PE,NIFTY,2021-01-07,13800,75,PE
10595330,41388,NIFTY2110713850CE,NIFTY,2021-01-07,13850,75,CE
10595586,41389,NIFTY2110713850PE,NIFTY,2021-01-07,13850,75,PE
10597122,41395,NIFTY2110713900CE,NIFTY,2021-01-07,13900,75,CE
10597378,41396,NIFTY2110713900PE,NIFTY,2021-01-07,13900,75,PE
10599938,41406,NIFTY2110713950CE,NIFTY,2021-01-07,13950,75,CE
10600194,41407,NIFTY2110713950PE,NIFTY,2021-01-07,13950,75,PE
11110402,43400,NIFTY2110714000CE,NIFTY,2021-01-07,14000,75,CE
11110658,43401,NIFTY2110714000PE,NIFTY,2021-01-07,14000,75,PE
11111938,43406,NIFTY2110714050CE,NIFTY,2021-01-07,14050,75,CE
11112194,43407,NIFTY2110714050PE,NIFTY,2021-01-07,14050,75,PE
11113474,43412,NIFTY2110714100CE,NIFTY,2021-01-07,14100,75,CE
11113730,43413,NIFTY2110714100PE,NIFTY,2021-01-07,14100,75,PE
11115522,43420,NIFTY2110714150CE,NIFTY,2021-01-07,14150,75,CE
11115778,43421,NIFTY2110714150PE,NIFTY,2021-01-07,14150,75,PE
11616514,45377,NIFTY2110714200CE,NIFTY,2021-01-07,14200,75,CE
11617538,45381,NIFTY2110714200PE,NIFTY,2021-01-07,14200,75,PE
11619842,45390,NIFTY2110714250CE,NIFTY,2021-01-07,14250,75,CE
11620098,45391,NIFTY2110714250PE,NIFTY,2021-01-07,14250,75,PE
11501314,44927,NIFTY2110714300CE,NIFTY,2021-01-07,14300,75,CE
11501570,44928,NIFTY2110714300PE,NIFTY,2021-01-07,14300,75,PE
13028098,50891,NIFTY2110714350CE,NIFTY,2021-01-07,14350,75,CE
13028354,50892,NIFTY2110714350PE,NIFTY,2021-01-07,14350,75,PE
13655042,53340,NIFTY2110714400CE,NIFTY,2021-01-07,14400,75,CE
13663490,53373,NIFTY2110714400PE,NIFTY,2021-01-07,14400,75,PE
13663746,53374,NIFTY2110714450CE,NIFTY,2021-01-07,14450,75,CE
13672194,53407,NIFTY2110714450PE,NIFTY,2021-01-07,14450,75,PE
14932482,58330,NIFTY2110714500CE,NIFTY,2021-01-07,14500,75,CE
14932738,58331,NIFTY2110714500PE,NIFTY,2021-01-07,14500,75,PE
14932994,58332,NIFTY2110714550CE,NIFTY,2021-01-07,14550,75,CE
14933250,58333,NIFTY2110714550PE,NIFTY,2021-01-07,14550,75,PE
9537026,37254,NIFTY2110714600CE,NIFTY,2021-01-07,14600,75,CE
9537282,37255,NIFTY2110714600PE,NIFTY,2021-01-07,14600,75,PE
10061314,39302,NIFTY2110714650CE,NIFTY,2021-01-07,14650,75,CE
10061570,39303,NIFTY2110714650PE,NIFTY,2021-01-07,14650,75,PE
10129410,39568,NIFTY2110714700CE,NIFTY,2021-01-07,14700,75,CE
10130178,39571,NIFTY2110714700PE,NIFTY,2021-01-07,14700,75,PE
10130434,39572,NIFTY2110714750CE,NIFTY,2021-01-07,14750,75,CE
10132738,39581,NIFTY2110714750PE,NIFTY,2021-01-07,14750,75,PE
10694658,41776,NIFTY2110714800CE,NIFTY,2021-01-07,14800,75,CE
10694914,41777,NIFTY2110714800PE,NIFTY,2021-01-07,14800,75,PE
10695170,41778,NIFTY2110714850CE,NIFTY,2021-01-07,14850,75,CE
10698498,41791,NIFTY2110714850PE,NIFTY,2021-01-07,14850,75,PE
11001602,42975,NIFTY2110714900CE,NIFTY,2021-01-07,14900,75,CE
11001858,42976,NIFTY2110714900PE,NIFTY,2021-01-07,14900,75,PE
11289090,44098,NIFTY2110714950CE,NIFTY,2021-01-07,14950,75,CE
11289346,44099,NIFTY2110714950PE,NIFTY,2021-01-07,14950,75,PE
11289858,44101,NIFTY2110715000CE,NIFTY,2021-01-07,15000,75,CE
11291138,44106,NIFTY2110715000PE,NIFTY,2021-01-07,15000,75,PE
11291394,44107,NIFTY2110715050CE,NIFTY,2021-01-07,15050,75,CE
11295234,44122,NIFTY2110715050PE,NIFTY,2021-01-07,15050,75,PE
11832322,46220,NIFTY2110715100CE,NIFTY,2021-01-07,15100,75,CE
11832578,46221,NIFTY2110715100PE,NIFTY,2021-01-07,15100,75,PE
11832834,46222,NIFTY2110715150CE,NIFTY,2021-01-07,15150,75,CE
11833090,46223,NIFTY2110715150PE,NIFTY,2021-01-07,15150,75,PE
11833346,46224,NIFTY2110715200CE,NIFTY,2021-01-07,15200,75,CE
11833602,46225,NIFTY2110715200PE,NIFTY,2021-01-07,15200,75,PE
12180994,47582,NIFTY2110715250CE,NIFTY,2021-01-07,15250,75,CE
12181506,47584,NIFTY2110715250PE,NIFTY,2021-01-07,15250,75,PE
9516546,37174,NIFTY2110715300CE,NIFTY,2021-01-07,15300,75,CE
9516802,37175,NIFTY2110715300PE,NIFTY,2021-01-07,15300,75,PE
9534210,37243,NIFTY2110715350CE,NIFTY,2021-01-07,15350,75,CE
9534466,37244,NIFTY2110715350PE,NIFTY,2021-01-07,15350,75,PE
11918082,46555,NIFTY2110715400CE,NIFTY,2021-01-07,15400,75,CE
11918338,46556,NIFTY2110715400PE,NIFTY,2021-01-07,15400,75,PE
11918594,46557,NIFTY2110715450CE,NIFTY,2021-01-07,15450,75,CE
11918850,46558,NIFTY2110715450PE,NIFTY,2021-01-07,15450,75,PE
12179458,47576,NIFTY2110715500CE,NIFTY,2021-01-07,15500,75,CE
12179714,47577,NIFTY2110715500PE,NIFTY,2021-01-07,15500,75,PE
9186306,35884,NIFTY2110715550CE,NIFTY,2021-01-07,15550,75,CE
9186562,35885,NIFTY2110715550PE,NIFTY,2021-01-07,15550,75,PE
9265410,36193,NIFTY2110715600CE,NIFTY,2021-01-07,15600,75,CE
9266690,36198,NIFTY2110715600PE,NIFTY,2021-01-07,15600,75,PE
9266946,36199,NIFTY2110715650CE,NIFTY,2021-01-07,15650,75,CE
9267202,36200,NIFTY2110715650PE,NIFTY,2021-01-07,15650,75,PE
11951874,46687,NIFTY2111411200CE,NIFTY,2021-01-14,11200,75,CE
11952130,46688,NIFTY2111411200PE,NIFTY,2021-01-14,11200,75,PE
11952386,46689,NIFTY2111411250CE,NIFTY,2021-01-14,11250,75,CE
11952642,46690,NIFTY2111411250PE,NIFTY,2021-01-14,11250,75,PE
11953154,46692,NIFTY2111411300CE,NIFTY,2021-01-14,11300,75,CE
11953410,46693,NIFTY2111411300PE,NIFTY,2021-01-14,11300,75,PE
11954946,46699,NIFTY2111411350CE,NIFTY,2021-01-14,11350,75,CE
11955202,46700,NIFTY2111411350PE,NIFTY,2021-01-14,11350,75,PE
11956226,46704,NIFTY2111411400CE,NIFTY,2021-01-14,11400,75,CE
11958018,46711,NIFTY2111411400PE,NIFTY,2021-01-14,11400,75,PE
11958274,46712,NIFTY2111411450CE,NIFTY,2021-01-14,11450,75,CE
11958530,46713,NIFTY2111411450PE,NIFTY,2021-01-14,11450,75,PE
11958786,46714,NIFTY2111411500CE,NIFTY,2021-01-14,11500,75,CE
11959042,46715,NIFTY2111411500PE,NIFTY,2021-01-14,11500,75,PE
11960834,46722,NIFTY2111411550CE,NIFTY,2021-01-14,11550,75,CE
11961090,46723,NIFTY2111411550PE,NIFTY,2021-01-14,11550,75,PE
11964674,46737,NIFTY2111411600CE,NIFTY,2021-01-14,11600,75,CE
11964930,46738,NIFTY2111411600PE,NIFTY,2021-01-14,11600,75,PE
11965186,46739,NIFTY2111411650CE,NIFTY,2021-01-14,11650,75,CE
11965442,46740,NIFTY2111411650PE,NIFTY,2021-01-14,11650,75,PE
11965698,46741,NIFTY2111411700CE,NIFTY,2021-01-14,11700,75,CE
11965954,46742,NIFTY2111411700PE,NIFTY,2021-01-14,11700,75,PE
11966210,46743,NIFTY2111411750CE,NIFTY,2021-01-14,11750,75,CE
11966466,46744,NIFTY2111411750PE,NIFTY,2021-01-14,11750,75,PE
11966722,46745,NIFTY2111411800CE,NIFTY,2021-01-14,11800,75,CE
11966978,46746,NIFTY2111411800PE,NIFTY,2021-01-14,11800,75,PE
11967234,46747,NIFTY2111411850CE,NIFTY,2021-01-14,11850,75,CE
11967490,46748,NIFTY2111411850PE,NIFTY,2021-01-14,11850,75,PE
11968258,46751,NIFTY2111411900CE,NIFTY,2021-01-14,11900,75,CE
11968514,46752,NIFTY2111411900PE,NIFTY,2021-01-14,11900,75,PE
11969794,46757,NIFTY2111411950CE,NIFTY,2021-01-14,11950,75,CE
11970050,46758,NIFTY2111411950PE,NIFTY,2021-01-14,11950,75,PE
11971074,46762,NIFTY2111412000CE,NIFTY,2021-01-14,12000,75,CE
11971330,46763,NIFTY2111412000PE,NIFTY,2021-01-14,12000,75,PE
11971586,46764,NIFTY2111412050CE,NIFTY,2021-01-14,12050,75,CE
11971842,46765,NIFTY2111412050PE,NIFTY,2021-01-14,12050,75,PE
11972098,46766,NIFTY2111412100CE,NIFTY,2021-01-14,12100,75,CE
11972610,46768,NIFTY2111412100PE,NIFTY,2021-01-14,12100,75,PE
11973890,46773,NIFTY2111412150CE,NIFTY,2021-01-14,12150,75,CE
11974146,46774,NIFTY2111412150PE,NIFTY,2021-01-14,12150,75,PE
11974658,46776,NIFTY2111412200CE,NIFTY,2021-01-14,12200,75,CE
11975170,46778,NIFTY2111412200PE,NIFTY,2021-01-14,12200,75,PE
11976450,46783,NIFTY2111412250CE,NIFTY,2021-01-14,12250,75,CE
11976706,46784,NIFTY2111412250PE,NIFTY,2021-01-14,12250,75,PE
11978498,46791,NIFTY2111412300CE,NIFTY,2021-01-14,12300,75,CE
11978754,46792,NIFTY2111412300PE,NIFTY,2021-01-14,12300,75,PE
11979010,46793,NIFTY2111412350CE,NIFTY,2021-01-14,12350,75,CE
11979266,46794,NIFTY2111412350PE,NIFTY,2021-01-14,12350,75,PE
11979778,46796,NIFTY2111412400CE,NIFTY,2021-01-14,12400,75,CE
11980034,46797,NIFTY2111412400PE,NIFTY,2021-01-14,12400,75,PE
11981570,46803,NIFTY2111412450CE,NIFTY,2021-01-14,12450,75,CE
11982338,46806,NIFTY2111412450PE,NIFTY,2021-01-14,12450,75,PE
11982594,46807,NIFTY2111412500CE,NIFTY,2021-01-14,12500,75,CE
11982850,46808,NIFTY2111412500PE,NIFTY,2021-01-14,12500,75,PE
11983618,46811,NIFTY2111412550CE,NIFTY,2021-01-14,12550,75,CE
11983874,46812,NIFTY2111412550PE,NIFTY,2021-01-14,12550,75,PE
11993346,46849,NIFTY2111412600CE,NIFTY,2021-01-14,12600,75,CE
11993602,46850,NIFTY2111412600PE,NIFTY,2021-01-14,12600,75,PE
11993858,46851,NIFTY2111412650CE,NIFTY,2021-01-14,12650,75,CE
11994114,46852,NIFTY2111412650PE,NIFTY,2021-01-14,12650,75,PE
11994370,46853,NIFTY2111412700CE,NIFTY,2021-01-14,12700,75,CE
11995138,46856,NIFTY2111412700PE,NIFTY,2021-01-14,12700,75,PE
12003842,46890,NIFTY2111412750CE,NIFTY,2021-01-14,12750,75,CE
12004098,46891,NIFTY2111412750PE,NIFTY,2021-01-14,12750,75,PE
12005890,46898,NIFTY2111412800CE,NIFTY,2021-01-14,12800,75,CE
12006146,46899,NIFTY2111412800PE,NIFTY,2021-01-14,12800,75,PE
12006402,46900,NIFTY2111412850CE,NIFTY,2021-01-14,12850,75,CE
12006658,46901,NIFTY2111412850PE,NIFTY,2021-01-14,12850,75,PE
12006914,46902,NIFTY2111412900CE,NIFTY,2021-01-14,12900,75,CE
12007170,46903,NIFTY2111412900PE,NIFTY,2021-01-14,12900,75,PE
12007426,46904,NIFTY2111412950CE,NIFTY,2021-01-14,12950,75,CE
12007682,46905,NIFTY2111412950PE,NIFTY,2021-01-14,12950,75,PE
12007938,46906,NIFTY2111413000CE,NIFTY,2021-01-14,13000,75,CE
12008194,46907,NIFTY2111413000PE,NIFTY,2021-01-14,13000,75,PE
12008450,46908,NIFTY2111413050CE,NIFTY,2021-01-14,13050,75,CE
12008706,46909,NIFTY2111413050PE,NIFTY,2021-01-14,13050,75,PE
12008962,46910,NIFTY2111413100CE,NIFTY,2021-01-14,13100,75,CE
12009218,46911,NIFTY2111413100PE,NIFTY,2021-01-14,13100,75,PE
12009474,46912,NIFTY2111413150CE,NIFTY,2021-01-14,13150,75,CE
12012290,46923,NIFTY2111413150PE,NIFTY,2021-01-14,13150,75,PE
12012546,46924,NIFTY2111413200CE,NIFTY,2021-01-14,13200,75,CE
12015618,46936,NIFTY2111413200PE,NIFTY,2021-01-14,13200,75,PE
12020994,46957,NIFTY2111413250CE,NIFTY,2021-01-14,13250,75,CE
12021250,46958,NIFTY2111413250PE,NIFTY,2021-01-14,13250,75,PE
12021506,46959,NIFTY2111413300CE,NIFTY,2021-01-14,13300,75,CE
12021762,46960,NIFTY2111413300PE,NIFTY,2021-01-14,13300,75,PE
12022018,46961,NIFTY2111413350CE,NIFTY,2021-01-14,13350,75,CE
12022274,46962,NIFTY2111413350PE,NIFTY,2021-01-14,13350,75,PE
12022530,46963,NIFTY2111413400CE,NIFTY,2021-01-14,13400,75,CE
12022786,46964,NIFTY2111413400PE,NIFTY,2021-01-14,13400,75,PE
12024066,46969,NIFTY2111413450CE,NIFTY,2021-01-14,13450,75,CE
12024322,46970,NIFTY2111413450PE,NIFTY,2021-01-14,13450,75,PE
12025602,46975,NIFTY2111413500CE,NIFTY,2021-01-14,13500,75,CE
12025858,46976,NIFTY2111413500PE,NIFTY,2021-01-14,13500,75,PE
12028162,46985,NIFTY2111413550CE,NIFTY,2021-01-14,13550,75,CE
12028418,46986,NIFTY2111413550PE,NIFTY,2021-01-14,13550,75,PE
12029186,46989,NIFTY2111413600CE,NIFTY,2021-01-14,13600,75,CE
12029442,46990,NIFTY2111413600PE,NIFTY,2021-01-14,13600,75,PE
12030722,46995,NIFTY2111413650CE,NIFTY,2021-01-14,13650,75,CE
12030978,46996,NIFTY2111413650PE,NIFTY,2021-01-14,13650,75,PE
12032258,47001,NIFTY2111413700CE,NIFTY,2021-01-14,13700,75,CE
12032514,47002,NIFTY2111413700PE,NIFTY,2021-01-14,13700,75,PE
12033794,47007,NIFTY2111413750CE,NIFTY,2021-01-14,13750,75,CE
12034050,47008,NIFTY2111413750PE,NIFTY,2021-01-14,13750,75,PE
12034562,47010,NIFTY2111413800CE,NIFTY,2021-01-14,13800,75,CE
12035074,47012,NIFTY2111413800PE,NIFTY,2021-01-14,13800,75,PE
12038402,47025,NIFTY2111413850CE,NIFTY,2021-01-14,13850,75,CE
12040450,47033,NIFTY2111413850PE,NIFTY,2021-01-14,13850,75,PE
12040706,47034,NIFTY2111413900CE,NIFTY,2021-01-14,13900,75,CE
12041218,47036,NIFTY2111413900PE,NIFTY,2021-01-14,13900,75,PE
12041474,47037,NIFTY2111413950CE,NIFTY,2021-01-14,13950,75,CE
12041730,47038,NIFTY2111413950PE,NIFTY,2021-01-14,13950,75,PE
12043778,47046,NIFTY2111414000CE,NIFTY,2021-01-14,14000,75,CE
12045058,47051,NIFTY2111414000PE,NIFTY,2021-01-14,14000,75,PE
12045314,47052,NIFTY2111414050CE,NIFTY,2021-01-14,14050,75,CE
12045570,47053,NIFTY2111414050PE,NIFTY,2021-01-14,14050,75,PE
12045826,47054,NIFTY2111414100CE,NIFTY,2021-01-14,14100,75,CE
12046082,47055,NIFTY2111414100PE,NIFTY,2021-01-14,14100,75,PE
12046338,47056,NIFTY2111414150CE,NIFTY,2021-01-14,14150,75,CE
12049410,47068,NIFTY2111414150PE,NIFTY,2021-01-14,14150,75,PE
12049922,47070,NIFTY2111414200CE,NIFTY,2021-01-14,14200,75,CE
12050178,47071,NIFTY2111414200PE,NIFTY,2021-01-14,14200,75,PE
11537154,45067,NIFTY2111414250CE,NIFTY,2021-01-14,14250,75,CE
11537410,45068,NIFTY2111414250PE,NIFTY,2021-01-14,14250,75,PE
11537666,45069,NIFTY2111414300CE,NIFTY,2021-01-14,14300,75,CE
11537922,45070,NIFTY2111414300PE,NIFTY,2021-01-14,14300,75,PE
13028610,50893,NIFTY2111414350CE,NIFTY,2021-01-14,14350,75,CE
13029378,50896,NIFTY2111414350PE,NIFTY,2021-01-14,14350,75,PE
13672450,53408,NIFTY2111414400CE,NIFTY,2021-01-14,14400,75,CE
13675778,53421,NIFTY2111414400PE,NIFTY,2021-01-14,14400,75,PE
13676034,53422,NIFTY2111414450CE,NIFTY,2021-01-14,14450,75,CE
13677826,53429,NIFTY2111414450PE,NIFTY,2021-01-14,14450,75,PE
14933506,58334,NIFTY2111414500CE,NIFTY,2021-01-14,14500,75,CE
14933762,58335,NIFTY2111414500PE,NIFTY,2021-01-14,14500,75,PE
14934018,58336,NIFTY2111414550CE,NIFTY,2021-01-14,14550,75,CE
14934274,58337,NIFTY2111414550PE,NIFTY,2021-01-14,14550,75,PE
9538562,37260,NIFTY2111414600CE,NIFTY,2021-01-14,14600,75,CE
9539074,37262,NIFTY2111414600PE,NIFTY,2021-01-14,14600,75,PE
10062338,39306,NIFTY2111414650CE,NIFTY,2021-01-14,14650,75,CE
10062594,39307,NIFTY2111414650PE,NIFTY,2021-01-14,14650,75,PE
10132994,39582,NIFTY2111414700CE,NIFTY,2021-01-14,14700,75,CE
10133250,39583,NIFTY2111414700PE,NIFTY,2021-01-14,14700,75,PE
10133506,39584,NIFTY2111414750CE,NIFTY,2021-01-14,14750,75,CE
10134786,39589,NIFTY2111414750PE,NIFTY,2021-01-14,14750,75,PE
10698754,41792,NIFTY2111414800CE,NIFTY,2021-01-14,14800,75,CE
10700546,41799,NIFTY2111414800PE,NIFTY,2021-01-14,14800,75,PE
10701314,41802,NIFTY2111414850CE,NIFTY,2021-01-14,14850,75,CE
10702594,41807,NIFTY2111414850PE,NIFTY,2021-01-14,14850,75,PE
11002114,42977,NIFTY2111414900CE,NIFTY,2021-01-14,14900,75,CE
11008514,43002,NIFTY2111414900PE,NIFTY,2021-01-14,14900,75,PE
11295490,44123,NIFTY2111414950CE,NIFTY,2021-01-14,14950,75,CE
11296514,44127,NIFTY2111414950PE,NIFTY,2021-01-14,14950,75,PE
11296770,44128,NIFTY2111415000CE,NIFTY,2021-01-14,15000,75,CE
11297026,44129,NIFTY2111415000PE,NIFTY,2021-01-14,15000,75,PE
11297282,44130,NIFTY2111415050CE,NIFTY,2021-01-14,15050,75,CE
11298050,44133,NIFTY2111415050PE,NIFTY,2021-01-14,15050,75,PE
11833858,46226,NIFTY2111415100CE,NIFTY,2021-01-14,15100,75,CE
11834114,46227,NIFTY2111415100PE,NIFTY,2021-01-14,15100,75,PE
11834370,46228,NIFTY2111415150CE,NIFTY,2021-01-14,15150,75,CE
11834626,46229,NIFTY2111415150PE,NIFTY,2021-01-14,15150,75,PE
11834882,46230,NIFTY2111415200CE,NIFTY,2021-01-14,15200,75,CE
11836418,46236,NIFTY2111415200PE,NIFTY,2021-01-14,15200,75,PE
12181762,47585,NIFTY2111415250CE,NIFTY,2021-01-14,15250,75,CE
12182018,47586,NIFTY2111415250PE,NIFTY,2021-01-14,15250,75,PE
9728514,38002,NIFTY2111415300CE,NIFTY,2021-01-14,15300,75,CE
9728770,38003,NIFTY2111415300PE,NIFTY,2021-01-14,15300,75,PE
9729026,38004,NIFTY2111415350CE,NIFTY,2021-01-14,15350,75,CE
9729282,38005,NIFTY2111415350PE,NIFTY,2021-01-14,15350,75,PE
11919874,46562,NIFTY2111415400CE,NIFTY,2021-01-14,15400,75,CE
11920130,46563,NIFTY2111415400PE,NIFTY,2021-01-14,15400,75,PE
11920386,46564,NIFTY2111415450CE,NIFTY,2021-01-14,15450,75,CE
11920642,46565,NIFTY2111415450PE,NIFTY,2021-01-14,15450,75,PE
12391682,48405,NIFTY2111415500CE,NIFTY,2021-01-14,15500,75,CE
12391938,48406,NIFTY2111415500PE,NIFTY,2021-01-14,15500,75,PE
9267458,36201,NIFTY2111415550CE,NIFTY,2021-01-14,15550,75,CE
9267714,36202,NIFTY2111415550PE,NIFTY,2021-01-14,15550,75,PE
9267970,36203,NIFTY2111415600CE,NIFTY,2021-01-14,15600,75,CE
9268482,36205,NIFTY2111415600PE,NIFTY,2021-01-14,15600,75,PE
9268738,36206,NIFTY2111415650CE,NIFTY,2021-01-14,15650,75,CE
9269250,36208,NIFTY2111415650PE,NIFTY,2021-01-14,15650,75,PE
14551298,56841,NIFTY2112111250CE,NIFTY,2021-01-21,11250,75,CE
14553346,56849,NIFTY2112111250PE,NIFTY,2021-01-21,11250,75,PE
14554626,56854,NIFTY2112111300CE,NIFTY,2021-01-21,11300,75,CE
14556418,56861,NIFTY2112111300PE,NIFTY,2021-01-21,11300,75,PE
14556674,56862,NIFTY2112111350CE,NIFTY,2021-01-21,11350,75,CE
14556930,56863,NIFTY2112111350PE,NIFTY,2021-01-21,11350,75,PE
14557186,56864,NIFTY2112111400CE,NIFTY,2021-01-21,11400,75,CE
14557442,56865,NIFTY2112111400PE,NIFTY,2021-01-21,11400,75,PE
14557698,56866,NIFTY2112111450CE,NIFTY,2021-01-21,11450,75,CE
14557954,56867,NIFTY2112111450PE,NIFTY,2021-01-21,11450,75,PE
14558210,56868,NIFTY2112111500CE,NIFTY,2021-01-21,11500,75,CE
14558466,56869,NIFTY2112111500PE,NIFTY,2021-01-21,11500,75,PE
14558722,56870,NIFTY2112111550CE,NIFTY,2021-01-21,11550,75,CE
14558978,56871,NIFTY2112111550PE,NIFTY,2021-01-21,11550,75,PE
14559234,56872,NIFTY2112111600CE,NIFTY,2021-01-21,11600,75,CE
14559490,56873,NIFTY2112111600PE,NIFTY,2021-01-21,11600,75,PE
14559746,56874,NIFTY2112111650CE,NIFTY,2021-01-21,11650,75,CE
14560002,56875,NIFTY2112111650PE,NIFTY,2021-01-21,11650,75,PE
14560258,56876,NIFTY2112111700CE,NIFTY,2021-01-21,11700,75,CE
14560514,56877,NIFTY2112111700PE,NIFTY,2021-01-21,11700,75,PE
14560770,56878,NIFTY2112111750CE,NIFTY,2021-01-21,11750,75,CE
14561026,56879,NIFTY2112111750PE,NIFTY,2021-01-21,11750,75,PE
14561282,56880,NIFTY2112111800CE,NIFTY,2021-01-21,11800,75,CE
14561538,56881,NIFTY2112111800PE,NIFTY,2021-01-21,11800,75,PE
14561794,56882,NIFTY2112111850CE,NIFTY,2021-01-21,11850,75,CE
14562050,56883,NIFTY2112111850PE,NIFTY,2021-01-21,11850,75,PE
14562306,56884,NIFTY2112111900CE,NIFTY,2021-01-21,11900,75,CE
14562562,56885,NIFTY2112111900PE,NIFTY,2021-01-21,11900,75,PE
14562818,56886,NIFTY2112111950CE,NIFTY,2021-01-21,11950,75,CE
14563074,56887,NIFTY2112111950PE,NIFTY,2021-01-21,11950,75,PE
14563330,56888,NIFTY2112112000CE,NIFTY,2021-01-21,12000,75,CE
14563586,56889,NIFTY2112112000PE,NIFTY,2021-01-21,12000,75,PE
14563842,56890,NIFTY2112112050CE,NIFTY,2021-01-21,12050,75,CE
14564098,56891,NIFTY2112112050PE,NIFTY,2021-01-21,12050,75,PE
14564354,56892,NIFTY2112112100CE,NIFTY,2021-01-21,12100,75,CE
14564610,56893,NIFTY2112112100PE,NIFTY,2021-01-21,12100,75,PE
14564866,56894,NIFTY2112112150CE,NIFTY,2021-01-21,12150,75,CE
14565122,56895,NIFTY2112112150PE,NIFTY,2021-01-21,12150,75,PE
14565378,56896,NIFTY2112112200CE,NIFTY,2021-01-21,12200,75,CE
14565634,56897,NIFTY2112112200PE,NIFTY,2021-01-21,12200,75,PE
14567426,56904,NIFTY2112112250CE,NIFTY,2021-01-21,12250,75,CE
14567682,56905,NIFTY2112112250PE,NIFTY,2021-01-21,12250,75,PE
14567938,56906,NIFTY2112112300CE,NIFTY,2021-01-21,12300,75,CE
14568194,56907,NIFTY2112112300PE,NIFTY,2021-01-21,12300,75,PE
